Vmag,Plx,e_Plx,B-V,Amag,TargetClass
7.43,16.35,0.66,0.482,18.497588784981524,3
9.97,6.87,1.57,0.706,19.15478368529775,4
8.81,5.71,1.17,0.512,17.59318054122924,3
10.88,1.52,1.8,-0.195,16.789217939723862,1
8.37,9.98,0.93,0.524,18.365652706436855,3
8.77,2.04,1.15,0.448,15.318150837129494,4
9.77,6.94,1.51,0.657,18.976797352274275,4
8.06,3.25,1.0,1.004,15.619416804894373,4
7.67,7.53,0.93,0.198,17.053974881003505,2
8.86,7.43,1.18,0.411,18.214944068802875,3
7.41,12.46,0.77,0.496,17.887590211615752,3
8.33,9.72,1.04,0.49,18.268331324631376,3
10.07,8.97,1.34,0.647,19.83396221522046,4
9.69,9.67,1.46,0.703,19.617132370415007,4
6.73,5.25,1.15,-0.129,15.330796517029786,2
9.25,9.57,1.38,0.465,19.15455968888422,3
8.87,5.6,1.16,0.524,17.610940135031,3
9.21,24.02,1.22,0.846,21.112865015334435,5
7.83,3.27,0.92,1.287,15.40273876330143,5
6.77,-0.03,0.75,1.725,4.155606273598312,5
4.34,19.34,0.76,0.871,15.772282348734915,4
9.07,3.82,1.38,1.564,16.98031681455854,5
8.77,14.61,1.04,0.59,19.593251079671486,4
7.67,2.81,0.89,0.094,14.913531599525399,1
7.11,16.01,0.94,0.423,18.1319566595965,3
8.55,7.02,0.73,0.347,17.781685560649027,3
9.32,2.61,1.38,0.923,16.403202536691403,4
8.99,1.59,1.53,0.979,14.996985621602258,4
9.03,0.24,1.28,1.106,10.93105620855803,5
8.63,2.49,1.09,1.156,15.610996735478682,5
9.02,4.72,1.07,0.405,17.389709993170438,3
6.87,7.58,0.59,0.114,16.268346028160266,2
8.91,2.44,1.34,1.165,15.846949131693648,5
8.6,0.7,1.13,1.461,12.825490200071282,5
6.72,9.13,2.43,0.96,16.522353887671496,4
8.32,6.29,1.06,0.097,17.313253227226348,2
8.87,2.8,1.48,0.434,16.105790156711095,3
8.85,4.54,1.24,1.273,17.13527926428552,5
9.26,7.5,1.38,0.61,18.6353063169585,4
8.81,2.57,1.05,0.45,15.859665616656473,4
8.96,5.89,1.34,0.503,17.81057647393551,3
7.97,8.81,0.91,0.405,17.69487954206024,3
7.74,26.42,0.61,0.754,19.849664066392542,4
9.04,16.48,1.19,0.63,20.124786036805485,4
8.76,12.73,1.18,0.7,19.284142018268277,4
6.43,4.47,0.81,1.482,14.681537615659682,5
9.71,10.81,1.71,0.66,19.879128469766552,4
6.72,3.07,0.68,-0.019,14.155691877385934,2
8.77,9.01,1.35,0.0,18.543623954895313,5
8.31,7.07,1.19,0.584,17.557097068984497,3
11.0,17.84,2.32,1.13,22.25697425020052,5
8.24,1.92,1.02,0.926,14.656506143517749,5
7.77,9.25,1.02,0.231,17.600708663695162,2
7.67,4.02,0.91,0.95,15.69113026542235,4
8.62,1.54,1.01,0.94,14.557603604182315,4
8.74,2.52,1.13,1.267,15.747002703907722,5
8.1,1.5,1.08,1.227,13.980456295278406,5
8.22,3.6,1.12,1.228,16.001512503836437,5
6.92,4.14,0.8,1.383,15.005001705604496,5
7.86,3.69,1.03,0.078,15.695131830795301,2
9.72,11.72,1.47,0.679,20.06463805841036,4
10.79,8.42,2.51,0.838,20.416560457498246,4
8.15,4.62,0.98,1.388,16.473209877780626,5
8.77,1.56,1.02,1.406,14.735622991772308,4
9.62,1.27,1.6,0.289,15.139018604779784,2
8.51,4.99,0.79,0.295,17.00050272811695,2
7.81,2.2,0.98,1.367,14.522113404111032,5
9.67,2.16,1.14,1.244,16.342268755754652,5
8.39,7.8,1.1,0.404,17.8504730134524,2
8.81,1.87,1.23,1.176,15.169208032682496,5
8.89,2.91,1.42,0.238,16.209464944929536,1
5.45,2.45,0.68,1.644,12.395830421822662,5
6.81,12.5,0.66,0.471,17.29455006504028,3
9.25,-1.21,1.4,1.397,14.66392685158225,5
7.34,21.79,0.88,0.633,19.031286151231278,4
8.34,3.69,0.74,0.163,16.1751318307953,2
8.67,2.52,1.1,1.157,15.677002703907721,5
9.04,1.96,1.06,0.136,15.50128035678238,2
8.28,7.65,1.15,0.377,17.698307175768086,3
9.15,6.97,1.29,0.341,18.36616389049005,3
3.27,32.19,0.68,1.268,15.808604883428066,5
5.88,90.03,0.72,0.85,20.651936250722574,5
8.82,3.01,1.31,0.952,16.212832477969215,4
8.56,1.37,1.0,1.972,14.243602835782035,5
9.23,1.69,2.05,0.489,15.369433523068368,3
8.52,4.63,0.93,0.961,16.847904955089767,5
9.45,4.58,1.36,0.615,17.754327390019345,4
10.03,4.93,1.35,0.441,18.49423459638615,3
8.83,14.72,1.07,0.59,19.6695390500074,4
8.07,2.37,0.91,1.563,14.94374173005052,5
9.94,2.9,1.21,0.246,17.25198998949478,2
8.72,1.33,0.8,1.309,14.33925820483543,5
7.84,1.71,0.96,1.274,14.00498055196077,5
8.61,8.5,1.1,0.46,18.257094628571465,3
9.4,2.94,1.34,1.0,16.741736652060787,5
7.76,3.9,0.95,1.046,15.715323035132496,4
8.23,9.68,1.66,0.397,18.15937678654197,3
8.61,2.23,1.18,1.068,15.351524315240802,5
9.52,2.48,1.09,0.261,16.492258404131082,2
8.77,6.72,1.09,0.446,17.906846365269125,3
6.81,6.18,0.52,1.26,15.764942375444079,5
7.88,13.27,1.09,0.518,18.494354614322177,3
9.04,2.12,1.21,1.348,15.671679304643757,4
9.81,4.32,1.38,0.541,17.98741873407456,3
9.36,8.2,1.48,0.724,18.929069261918585,4
7.43,20.14,0.91,0.538,18.950297331087995,3
8.68,4.98,0.83,1.205,17.16614671379859,5
10.5,30.52,1.79,1.143,22.922922646414214,5
6.83,13.82,0.79,0.432,17.5325402151909,3
9.31,1.66,1.41,1.285,15.410540440200275,5
10.75,4.83,2.12,0.069,19.169735653757563,2
8.12,4.16,0.73,0.936,16.215466653133713,5
7.67,5.02,1.08,1.08,16.1735185857251,4
8.46,8.79,1.14,0.575,18.17994437536886,3
9.19,3.33,1.42,1.414,16.8022211675316,6
9.1,2.79,1.39,1.075,16.328021016367988,5
7.9,5.26,1.15,0.744,16.504928720768696,4
6.38,30.95,0.5,0.551,18.833303266780685,3
9.02,3.15,0.83,0.418,16.511552768948,3
9.47,2.76,1.56,0.442,16.67454541032609,3
8.57,1.61,1.16,0.188,14.60412938015925,2
6.0,10.75,0.71,1.142,16.15704232125812,5
7.72,7.38,0.77,0.542,17.060281809115207,3
5.36,7.94,0.79,1.16,14.859102512135482,3
9.27,8.65,1.23,0.465,18.955080537324072,3
8.62,1.6,1.21,1.72,14.640599913279623,6
8.65,3.75,0.99,0.922,16.520156338638593,5
6.68,24.12,0.82,0.519,18.59188651734057,3
11.41,43.64,2.59,1.476,24.60942370958152,6
10.05,6.86,1.74,0.657,19.231620578533757,4
6.73,4.95,0.57,1.199,15.203025994667845,5
8.4,2.09,1.09,1.685,15.00073143055527,5
8.5,6.69,0.8,0.447,17.627130588839115,3
8.76,13.44,1.16,0.584,19.401996343589033,4
8.03,7.33,1.21,0.243,17.355519873205637,2
8.69,5.64,1.22,0.684,17.446395519916713,4
8.43,3.84,1.35,1.086,16.351656121837657,5
9.12,0.18,1.43,1.384,10.39636252551653,5
7.8,3.24,0.93,0.962,15.35272505103306,5
8.56,4.1,1.13,1.043,16.623919283598678,4
8.08,1.72,1.28,1.541,14.257642234537744,5
9.1,6.21,1.18,0.553,18.0654580008829,3
8.38,2.3,1.11,1.298,15.188639180087964,5
7.64,4.08,1.82,0.767,15.693300815449401,4
8.69,5.45,1.26,0.549,17.371982511383212,3
11.49,18.91,2.89,1.255,22.873457644225198,5
7.58,4.56,0.82,1.086,15.874824213322174,4
9.56,8.72,8.21,0.34,19.26258242466284,2
8.16,16.01,0.93,0.521,19.1819566595965,3
7.21,6.11,1.33,0.19,16.140206051212772,2
7.04,5.61,0.72,1.122,15.784814306280808,5
7.98,3.78,1.05,1.061,15.867458999186127,5
9.51,5.84,1.53,0.451,18.342064235562,3
7.43,17.02,0.95,0.571,18.584797778742846,3
5.89,39.26,0.56,0.564,18.859751476319936,4
7.26,-0.02,0.74,1.92,3.765149978319906,5
7.3,4.79,0.64,0.026,15.701677567072817,2
10.2,-0.01,1.63,0.461,5.199999999999999,3
8.24,14.62,0.97,0.677,19.06473686310921,4
6.49,6.48,1.01,0.91,15.547875029352968,4
8.01,5.09,1.41,0.285,16.54358891168379,2
9.6,1.69,1.67,0.417,15.739433523068367,3
7.49,0.81,0.79,1.38,12.032425094393249,5
2.24,14.27,0.57,1.17,13.012119865573235,5
8.71,2.73,1.34,1.106,15.890813235203781,5
8.8,19.11,1.13,0.71,20.206303435275068,4
8.68,17.32,1.19,0.638,19.87273943840664,4
8.49,9.5,1.11,0.63,18.378618026444236,3
7.71,1.8,1.08,1.51,13.98636252551653,5
6.14,35.02,0.74,0.718,18.861580708737137,4
9.88,9.7,1.3,0.695,19.813858671331225,4
6.75,4.87,0.84,0.996,15.187644806073173,5
8.59,0.74,1.01,1.334,12.936158598654881,5
8.88,4.86,1.29,0.996,17.313181346311467,4
8.95,7.26,0.95,0.513,18.25468310350047,3
9.27,3.15,1.44,1.154,16.761552768948,5
5.9,5.66,0.94,1.091,14.664082155941358,5
9.05,4.72,0.91,0.491,17.41970999317044,3
8.78,23.09,1.37,0.747,20.597119664585883,4
8.22,4.29,0.87,0.419,16.382286460923623,3
9.19,-0.78,1.14,0.704,13.650473013452402,1
9.13,2.51,1.08,0.968,16.128368607405193,5
8.34,4.09,0.71,0.246,16.39861654003671,2
9.78,1.11,2.81,0.598,15.006614893933287,4
9.09,6.81,1.25,0.542,18.255735559563924,3
8.45,5.05,1.19,0.927,16.966456890593307,4
7.02,38.65,1.1,0.62,19.95574749127172,4
8.36,11.81,0.99,0.531,18.721249488067574,3
7.36,57.9,0.98,0.937,21.173392818637183,5
9.33,0.85,2.66,0.413,13.977094628571464,5
8.8,3.14,0.98,0.882,16.284648240366074,4
7.99,4.9,0.93,0.903,16.44098040014257,4
9.34,1.84,1.04,1.095,15.664089115047682,5
7.37,21.91,0.82,0.539,19.073211887803527,3
8.82,3.36,1.24,0.827,16.451696386949223,4
9.78,5.84,1.37,0.657,18.612064235561995,4
11.27,6.68,2.25,0.49,20.393882312377727,4
7.6,17.45,0.88,0.458,18.80897715647599,3
8.71,5.12,1.22,1.059,17.256349804879157,5
9.01,0.02,1.23,0.908,5.515149978319906,5
8.85,2.94,1.15,0.017,16.191736652060786,2
8.32,3.76,1.26,0.1,16.195939224638305,2
9.38,5.79,1.5,0.505,18.193392818637182,3
8.0,3.87,0.94,1.056,15.938554825094556,4
8.23,2.57,1.05,1.154,15.279665616656473,5
8.96,8.75,1.35,0.531,18.670040265111567,4
9.31,2.63,1.32,0.45,16.40977874244879,3
9.6,9.55,1.55,0.712,19.50001685791873,4
7.05,6.57,0.86,1.05,16.1378268477989,5
9.11,1.74,2.45,0.46,15.312746241412999,3
9.11,6.38,1.28,0.528,18.134103393605812,3
7.44,6.53,0.88,0.122,16.51456590637537,2
8.61,-0.09,1.0,-0.003,8.381212547196624,2
9.87,4.92,1.42,0.418,18.329825513836802,3
5.3,9.47,0.81,0.891,15.181749895016367,4
9.92,20.28,1.77,0.93,21.45533975330649,5
9.38,2.67,1.27,0.107,16.512556306822876,2
8.05,2.5,1.03,1.008,15.039700043360188,5
8.56,2.71,1.09,1.55,15.72484645437203,5
6.52,29.99,0.83,0.528,18.904882328797633,3
7.99,0.98,1.03,-0.236,12.946130378462474,1
9.36,13.75,0.93,0.64,20.051513490831407,4
9.94,5.79,1.56,0.642,18.75339281863718,4
6.74,8.73,0.73,0.072,16.44507121852785,2
9.61,9.29,0.96,0.558,19.45007856996821,3
9.63,2.57,1.34,0.177,16.67966561665647,2
10.84,22.95,3.02,1.27,22.643913449366398,5
8.8,6.12,1.26,0.251,17.733757110727808,2
4.59,13.19,0.67,0.953,15.191223977731827,4
9.33,1.28,1.33,1.054,14.866049848239342,5
8.61,5.44,0.77,0.468,17.2879944984909,3
9.26,0.75,1.35,0.061,13.6353063169585,1
8.75,0.29,1.14,1.771,11.06198998949478,5
10.67,30.07,4.42,1.176,23.060667140502588,5
7.89,2.86,0.87,0.291,15.171830165645215,2
7.67,5.97,0.95,0.976,16.549871655646847,4
9.15,1.0,1.3,1.145,14.15,5
9.97,13.82,1.13,0.709,20.6725402151909,4
8.86,2.14,1.3,1.07,15.512068866745954,4
11.64,18.85,3.22,1.36,23.01655677270906,6
8.99,0.58,1.27,1.449,12.807139967814686,5
9.24,5.65,1.4,1.175,18.000242239097194,5
7.68,2.87,1.15,1.549,14.969409483669962,5
8.42,8.99,1.23,0.377,18.18879845866614,3
7.7,9.7,0.94,0.647,17.633858671331225,4
9.16,5.85,1.08,0.409,17.995779330410905,3
8.61,5.1,1.21,0.507,17.14785088048968,4
7.9,3.93,0.94,0.296,15.871962751877133,3
6.55,5.73,0.81,1.244,15.340773109836949,5
6.95,20.99,0.66,0.579,18.560062192912003,3
9.03,2.52,0.88,1.082,16.03700270390772,5
6.06,7.06,0.77,0.298,15.304023505259018,2
8.93,5.31,1.25,0.424,17.555472605407346,3
8.8,4.56,1.14,0.908,17.094824213322177,4
7.84,16.94,0.94,0.528,18.98456702997344,3
7.64,7.51,0.85,0.495,17.018199685020843,3
8.45,3.4,0.81,0.098,16.107394585211274,2
8.32,7.04,1.07,0.168,17.55786329571056,2
8.84,1.85,1.14,1.064,15.175858642015069,5
5.72,15.29,0.58,0.131,16.642037427061602,2
8.63,14.53,1.09,0.647,19.44132807149011,4
10.99,19.15,2.1,1.27,22.40084389152321,5
8.09,1.23,0.86,0.832,13.539525557196988,3
10.7,18.72,1.86,1.597,22.06152922201043,5
7.97,3.82,1.07,1.395,15.880316814558544,5
7.65,2.86,0.95,-0.057,14.931830165645216,1
8.78,3.92,1.13,0.926,16.746430335102286,4
8.5,1.02,1.13,1.304,13.543000858809588,5
8.72,0.46,1.01,0.026,12.03378915840787,1
7.06,7.14,0.76,0.365,16.32849105888087,4
7.42,4.59,0.77,0.279,15.729063427686306,2
7.65,10.33,1.22,0.492,17.720501607598102,3
8.77,14.87,1.19,0.531,19.63155484260977,3
7.03,20.38,1.02,0.452,18.576020898352038,3
8.84,1.89,1.18,1.698,15.22230902086622,5
9.89,7.72,1.63,0.609,19.328086501678683,4
7.79,0.73,1.13,1.428,12.10661430060228,5
9.78,-0.42,1.13,1.52,12.896246451989501,5
5.83,6.48,0.58,1.042,14.887875029352967,4
4.8,2.94,0.73,-0.105,12.141736652060786,1
7.65,2.85,0.92,0.014,14.924224300042551,1
7.88,1.3,1.14,0.94,13.449716761534184,4
8.52,-0.78,0.89,1.622,12.980473013452402,6
9.48,13.09,1.5,0.735,20.064698232753777,4
10.45,3.23,1.83,0.293,17.996012611655516,2
12.2,10.24,3.34,0.95,22.25149978319906,6
8.15,4.14,1.1,1.285,16.235001705604496,5
9.8,2.62,1.64,1.159,16.891506456598727,5
10.05,3.03,1.46,0.801,17.457213142511527,4
7.95,4.08,0.96,0.979,16.0033008154494,4
8.39,19.59,1.12,0.677,19.850172179973683,4
8.85,10.16,1.12,0.491,18.8844685397395,3
8.76,6.27,1.13,0.535,17.746337704153582,3
9.47,6.33,1.42,0.521,18.477018550086775,3
9.65,7.05,4.02,0.46,18.890945584956995,3
6.78,5.96,0.92,1.348,15.656231298701183,5
10.45,18.33,1.58,1.16,21.765812324811083,5
8.15,16.84,1.03,0.543,19.281710435818155,3
9.75,4.18,2.2,0.643,17.855881408875177,4
9.34,3.31,1.46,0.11,16.939139968878592,2
9.21,6.73,1.24,0.566,18.350075321119885,4
8.54,8.63,0.97,0.425,18.220053978576047,3
7.33,3.41,0.94,1.043,14.993771894962489,5
8.23,2.58,1.14,0.94,15.28809852981615,5
7.59,16.16,1.19,0.515,18.632206782192835,3
9.17,3.11,1.35,1.0,16.633801945134188,5
10.14,9.09,1.75,0.596,19.932819416109837,4
8.0,1.45,1.07,0.893,13.806840011174874,5
11.17,18.35,4.1,1.24,22.488180342940545,5
5.38,24.59,0.51,0.515,17.333792643693585,3
7.2,5.4,0.81,0.343,15.861968799114845,3
8.77,0.95,1.17,1.071,13.658618026444238,5
9.28,8.25,1.39,0.693,18.862269742749625,4
6.18,3.21,0.66,-0.004,13.71252516202436,1
9.84,5.02,1.48,0.434,18.343518585725096,3
8.73,0.85,1.02,1.321,13.377094628571463,5
7.69,3.55,0.85,0.127,15.441141765275471,2
9.1,24.04,5.66,0.772,21.004672316653508,4
8.19,2.49,1.09,1.576,15.170996735478681,5
8.49,1.89,1.11,1.572,14.87230902086622,5
8.45,30.82,5.8,0.848,20.894163171912002,5
8.87,18.19,1.45,0.702,20.16916349531742,4
8.4,1.68,1.18,1.166,14.526546408629315,5
7.07,1.87,0.85,1.605,13.429208032682496,6
8.9,6.02,1.1,0.264,17.79798245628912,2
6.94,0.22,0.78,0.059,8.65211340411103,1
7.54,0.65,0.92,0.008,11.604566783214278,1
7.22,3.18,1.38,0.019,14.732135599922163,2
8.02,1.22,0.83,1.455,13.451799153373742,5
8.61,4.56,1.23,0.564,16.904824213322172,3
7.01,6.41,0.72,0.192,16.044290147594086,2
5.99,13.73,0.58,1.318,16.678352686183775,5
8.62,2.95,0.96,1.164,15.969110079890815,5
6.05,7.55,1.22,-0.024,15.439734758145942,1
8.72,-1.67,2.13,0.484,14.833582355737917,3
9.58,7.41,1.05,0.501,18.92909103989664,3
8.82,8.61,1.04,0.55,18.495015757268273,3
8.75,9.61,1.37,0.518,18.663616938342727,3
9.73,9.0,1.7,0.571,19.501212547196623,4
7.37,5.24,0.74,1.077,15.966656434918633,5
10.37,42.03,1.98,1.46,23.48779695002718,6
7.79,2.98,0.76,0.15,15.161081320381276,2
9.65,5.29,1.34,0.567,18.26727836017593,3
7.06,5.77,0.86,1.52,15.865879065778657,5
9.74,-4.09,1.41,0.166,17.79861654003671,1
7.28,0.44,0.75,0.637,10.497263382430937,2
8.74,2.68,1.12,1.118,15.880673970143945,5
6.63,24.48,0.91,0.529,18.574057067367615,3
8.44,2.08,1.4,0.14,15.030316674813808,2
6.56,6.93,0.89,1.181,15.763666173059033,5
8.32,1.61,0.81,0.092,14.35412938015925,1
9.31,7.34,1.88,0.508,18.63848029958035,3
9.34,4.12,3.15,0.441,17.414486080165673,3
9.87,6.12,1.81,0.383,18.803757110727805,4
8.29,2.49,1.06,1.32,15.27099673547868,5
9.02,5.12,1.14,0.473,17.566349804879152,3
11.55,35.58,2.87,1.44,24.30602971873953,6
9.6,2.62,1.85,0.415,16.691506456598727,3
7.91,3.13,0.68,1.301,15.387721687732242,5
10.47,3.07,1.73,-0.244,17.905691877385934,1
8.45,0.89,1.29,1.178,13.196950033224564,5
9.22,1.64,0.99,0.198,15.29421924023849,1
8.62,9.2,1.09,0.752,18.438939136727775,4
7.22,8.41,1.08,0.435,16.84397997898956,3
8.22,1.57,1.09,1.526,14.19949826204617,5
10.22,1.22,1.96,0.42,15.65179915337374,3
9.76,-1.79,1.72,1.194,16.024265154899467,5
8.13,2.94,0.98,0.891,15.471736652060788,5
8.66,1.92,1.11,1.331,15.076506143517749,5
7.88,22.7,0.99,0.716,19.660129285965613,4
9.29,3.27,0.94,1.05,16.86273876330143,5
8.54,0.66,2.0,0.845,12.637719677709342,4
7.69,4.71,0.72,0.991,16.05510453564448,5
8.67,2.89,0.96,1.134,15.97448921378274,5
9.15,5.83,2.33,0.504,17.97834277379507,3
8.01,5.84,0.97,0.382,16.842064235562,3
6.98,6.72,1.37,1.046,16.116846365269126,5
10.12,12.48,1.67,0.8,20.601072926732023,5
10.52,3.34,1.63,0.566,18.13873233405782,1
7.42,4.16,0.88,1.333,15.515466653133714,5
8.79,6.63,1.18,0.399,17.897567642023866,3
8.23,6.14,1.13,0.513,17.170841855705838,3
4.36,13.57,0.57,0.024,15.022899238298685,2
9.14,15.87,1.31,0.693,20.142884633774244,5
7.92,6.13,1.0,0.398,16.857302372592073,3
8.04,0.08,1.0,1.51,7.555449934959717,5
8.2,6.16,0.9,0.535,17.14790356082213,3
9.24,14.57,1.33,0.674,20.05729775884995,4
8.94,8.68,1.23,0.507,18.63259862588246,3
7.86,5.02,0.94,1.012,16.363518585725096,4
8.15,9.01,1.04,0.338,17.923623954895312,3
4.95,18.71,0.73,0.17,16.310368937500048,2
10.11,-1.09,1.52,0.401,15.297132489703117,7
8.98,10.48,1.21,0.44,19.08180641323854,3
9.0,2.25,1.15,1.152,15.760912590556813,5
8.73,48.16,1.04,1.13,22.14343239124884,5
10.62,6.96,18.86,1.08,19.83304619805281,5
2.04,34.04,0.82,1.019,14.699947757062752,5
9.91,6.03,1.79,0.689,18.811586560700757,3
8.66,4.01,1.06,0.391,16.67572186310091,3
9.66,14.15,1.66,0.684,20.413782199301544,4
9.11,11.76,1.14,0.496,19.4620366087006,4
8.65,6.37,2.29,0.493,17.670697161676753,3
9.21,6.61,1.05,0.571,18.3110072974282,4
8.14,1.66,1.0,1.18,14.240540440200276,5
10.97,23.62,2.28,1.32,22.836399466387483,6
8.79,8.61,1.02,0.439,18.465015757268272,3
10.2,6.04,1.14,0.401,19.105184693105656,3
10.3,9.74,1.56,0.596,20.242794784393077,4
9.36,2.39,1.34,0.358,16.25198950474069,3
7.63,13.46,1.61,0.491,18.27522529943979,3
10.57,3.35,1.21,0.332,18.195224035184225,3
8.91,3.46,1.18,0.733,16.605380493963885,5
6.01,18.76,0.92,1.107,17.376164170215226,5
9.87,2.58,1.56,0.97,16.92809852981615,4
6.92,12.96,0.86,0.311,17.48302500767287,2
10.02,0.49,1.81,1.071,13.470980400142569,5
8.89,1.32,1.21,1.419,14.49286965602925,5
9.34,10.94,1.23,0.589,19.53508660998706,4
9.82,0.95,1.59,1.477,14.708618026444238,5
8.57,12.92,1.23,0.589,19.126312568295326,4
7.1,1.94,0.7,1.05,13.53900864965113,5
6.75,6.94,0.59,0.921,15.956797352274274,5
9.01,2.19,1.34,1.11,15.712220574200591,5
8.39,3.06,1.17,1.121,15.818607132407902,4
9.89,2.06,1.53,0.171,16.459336101845768,1
9.97,5.68,1.54,0.528,18.741741678555094,3
7.57,10.1,0.66,0.509,17.591606868913214,3
7.83,2.49,1.11,1.468,14.810996735478682,5
9.04,10.82,1.43,0.545,19.21113630385275,3
7.49,8.22,1.74,0.475,17.064359087700254,3
4.77,15.54,0.82,0.998,15.727255072324478,5
5.9,8.76,0.72,1.144,15.612520530840403,5
8.33,4.83,1.07,1.212,16.74973565375756,4
7.85,4.18,0.99,0.292,15.955881408875175,2
6.86,9.56,0.79,0.139,16.7622894613805,2
12.01,1.82,8.55,1.226,18.310356939925374,5
8.61,1.44,1.3,1.611,14.401812460476247,6
9.18,9.44,1.1,0.448,19.054859971490345,3
9.05,11.66,1.44,0.566,19.383492752114975,3
9.06,5.51,1.25,0.483,17.765757994258927,3
8.84,10.08,1.2,0.515,18.857302660547532,3
8.61,13.2,1.14,0.552,19.21286965602925,3
9.34,10.33,1.32,0.651,19.410501607598103,4
8.28,15.37,0.66,0.571,19.213369337498726,3
7.72,2.9,0.87,0.028,15.031989989494779,2
7.81,2.14,0.81,1.627,14.462068866745955,5
7.8,4.59,1.41,0.23,16.109063427686305,2
10.37,18.98,22.03,0.382,21.761481040456367,4
9.76,5.27,1.57,0.487,18.369053076062734,3
7.53,1.74,0.85,0.058,13.732746241412999,2
8.4,7.2,0.87,0.345,17.686662482156343,3
5.66,4.29,0.7,-0.113,13.822286460923621,1
7.78,30.58,1.08,0.664,20.207187405381507,4
9.74,9.04,1.44,0.626,19.520842152376815,4
9.12,0.45,1.43,1.083,12.386062568876717,5
7.58,13.76,1.03,0.516,18.27309216949746,3
9.86,9.7,1.53,0.574,19.793858671331222,3
10.23,10.07,1.85,0.786,20.24514735276809,4
8.56,4.03,1.2,1.119,16.586525230705547,4
9.64,3.1,1.4,0.2,17.096808469171364,1
8.13,12.31,0.72,0.414,18.581290264656584,3
6.06,11.89,0.67,0.446,16.435909273093458,3
6.61,4.96,0.57,1.079,15.087408382450988,5
9.01,0.47,1.24,1.084,12.370489289678588,4
8.3,8.68,0.95,0.389,17.992598625882458,3
10.74,29.58,2.21,1.406,23.09499084830437,6
7.18,1.48,0.97,1.613,13.031308576974787,6
8.75,9.18,1.07,0.419,18.56421340600621,3
9.06,1.91,1.49,1.671,15.46516683623864,6
6.55,45.76,0.56,0.655,19.85243007892484,4
9.71,0.86,1.44,0.17,14.382492256217839,2
8.49,1.45,0.98,1.109,14.296840011174874,4
9.28,1.4,1.24,0.16,15.010640178391188,1
8.7,12.85,1.27,0.771,19.244515638336566,4
9.32,4.03,1.39,1.197,17.34652523070555,5
4.48,3.6,0.82,-0.069,12.261512503836437,1
5.22,35.92,0.69,0.35,17.996681639976334,3
7.66,4.79,1.02,1.034,16.061677567072817,5
9.34,-18.17,20.38,0.455,20.636774636540174,3
9.01,1.44,0.98,1.122,14.801812460476247,5
6.9,21.8,0.62,0.492,18.592282468023026,3
8.56,1.28,1.19,0.968,14.096049848239343,4
9.89,5.9,1.65,0.456,18.74426005821072,3
9.36,16.65,1.29,0.835,20.467071189211694,4
8.64,3.13,2.19,0.649,16.117721687732242,3
9.95,4.01,1.62,0.5,17.96572186310091,3
8.93,5.63,1.22,0.376,17.68254197425673,3
9.08,6.86,1.15,0.398,18.26162057853376,2
6.94,2.51,0.64,1.504,13.938368607405192,5
7.73,3.18,1.03,1.537,15.242135599922163,6
9.68,1.94,1.51,1.07,16.11900864965113,5
9.51,3.01,1.32,1.075,16.902832477969216,5
5.94,15.01,0.71,0.297,16.821903461216355,2
8.67,2.2,1.11,1.144,15.382113404111031,5
8.95,3.96,1.35,0.443,16.93847592962756,3
9.88,1.6,1.27,0.444,15.900599913279624,3
8.72,7.94,1.13,0.569,18.219102512135485,3
7.24,4.98,1.04,1.059,15.726146713798588,5
6.15,22.09,0.65,0.524,17.87097857935718,3
8.92,3.11,1.09,0.254,16.383801945134188,2
9.31,2.26,1.49,1.195,16.080542195737003,5
10.15,8.43,1.85,0.55,19.779137873123712,4
10.91,18.75,2.3,1.206,22.275006360318688,5
6.62,1.61,0.67,1.33,12.65412938015925,5
7.19,26.87,0.63,0.76,19.336338332165845,4
8.19,4.06,1.01,0.238,16.232630167885972,2
8.03,45.43,0.95,0.983,21.31671368407313,5
8.8,0.59,0.82,1.43,12.654260058210722,5
9.19,6.09,1.22,0.636,18.11308646316438,4
8.95,6.12,1.33,0.4,17.883757110727807,3
8.01,4.26,1.03,1.158,16.157047995513594,5
7.01,24.27,0.88,0.537,18.935348881659674,3
7.4,2.33,0.97,0.001,14.236779605130096,1
8.02,3.87,1.02,0.131,15.958554825094556,2
8.99,6.99,1.24,0.549,18.212385878728405,3
5.41,9.28,0.65,0.022,15.24773988109431,2
8.67,6.87,1.05,0.362,17.854783685297754,3
8.12,2.45,0.93,1.205,15.065830421822662,5
8.99,0.05,1.24,1.177,7.484850021680094,5
7.62,6.23,0.89,0.293,16.59244023329585,2
8.76,3.22,1.39,1.061,16.299279358479154,5
9.82,13.36,4.47,0.76,20.449032290697637,4
9.93,20.12,1.64,0.96,21.44813988191945,5
6.15,2.93,0.82,1.652,13.484338101770549,6
9.25,13.63,1.26,0.666,19.922479279173366,4
9.02,4.81,1.4,0.745,17.43072538186916,4
8.38,1.17,1.03,1.45,13.72092930873081,5
11.91,25.97,2.73,1.48,23.982359748146514,6
9.14,6.64,1.21,0.462,18.25084039684009,3
8.17,5.87,1.9,0.375,17.01319050623807,2
6.15,31.39,1.03,0.603,18.63395657850021,4
9.69,7.74,0.95,0.72,19.13370480341446,4
9.38,5.23,0.93,0.478,17.97250844433637,3
8.59,3.84,1.03,0.94,16.511656121837653,4
8.48,6.14,1.05,0.451,17.420841855705838,3
