Vmag,Plx,e_Plx,B-V,Amag,TargetClass
8.81,1.31,0.78,-0.125,14.396356478278822,1
9.24,0.95,0.76,0.085,14.12861802644424,2
8.3,1.36,1.16,-0.05,13.967694541851088,1
8.12,2.42,1.09,1.35,15.039076829902156,5
8.15,9.4,2.23,0.25,18.015639267998495,2
9.55,9.47,1.83,0.664,19.431749895016367,4
9.46,1.12,1.4,0.332,14.70609011335091,3
9.86,7.24,1.84,0.466,19.158692830985736,3
8.82,2.46,1.42,0.208,15.774675535516895,1
6.31,4.8,0.95,1.467,14.716206186877937,5
9.85,6.83,1.59,0.147,19.02210351840766,2
9.07,2.37,1.3,0.044,15.94374173005052,2
8.68,1.79,1.41,1.5,14.944265154899465,5
6.81,11.23,0.97,0.71,17.06189878130729,4
7.98,1.05,0.7,4.75,13.085946495349692,7
6.83,1.89,0.6,1.621,13.21230902086622,6
7.47,5.18,2.36,0.01,16.041648798726165,1
9.6,6.86,1.45,0.44,18.781620578533758,3
9.83,10.76,1.08,0.645,19.989061356651852,4
6.23,2.97,0.95,-0.071,13.593782246586063,1
8.59,7.77,0.81,0.394,18.04210509400457,3
5.73,14.45,0.76,-0.014,16.529339235462835,2
8.35,3.4,1.24,0.084,16.007394585211276,2
8.67,8.1,1.02,0.59,18.212425094393247,3
6.62,5.53,0.96,1.075,15.333625656523491,5
7.25,3.46,0.97,1.003,14.945380493963883,5
6.73,2.98,0.93,-0.034,14.101081320381276,1
9.82,-2.68,1.81,1.046,16.960673970143944,5
8.52,27.86,0.79,0.861,20.744905560439722,5
7.14,33.02,0.95,0.624,19.733885344633872,4
7.59,2.17,0.59,-0.135,14.272298669242648,2
7.93,2.71,0.87,1.075,15.094846454372028,5
8.7,18.53,1.05,0.697,20.03937709659449,4
9.16,-0.02,1.33,2.139,5.665149978319906,6
9.41,0.14,1.41,0.229,10.140640178391191,1
8.18,3.59,1.67,0.092,15.955472242891595,2
6.25,18.73,0.55,0.377,17.612688886876185,3
8.8,1.57,1.73,0.073,14.77949826204617,1
7.63,2.15,0.69,1.603,14.292192299578026,6
8.05,4.65,1.1,0.26,16.38726476444977,3
8.76,22.59,0.71,0.7,20.529581154601814,4
9.17,7.47,1.85,0.409,18.53660300907699,3
9.53,3.52,1.63,0.04,17.262713317390656,2
7.63,11.44,0.89,0.544,17.922130122285026,3
8.59,4.92,2.02,-0.2,17.0498255138368,2
8.14,19.17,0.73,0.586,19.553110564390312,4
8.29,0.95,3.11,0.149,13.178618026444237,2
7.22,2.25,0.92,-0.06,13.980912590556812,1
9.12,4.64,1.53,0.063,17.452589902774406,1
8.45,3.34,1.39,0.136,16.06873233405782,2
7.49,4.62,0.61,0.969,15.813209877780627,4
7.84,10.66,0.87,0.455,17.97878602345277,3
7.32,4.55,0.86,1.0,15.610056983285562,4
6.81,3.81,1.12,0.003,14.714624878378096,1
7.61,1.52,0.82,-0.109,13.519217939723863,1
6.38,12.24,0.56,0.295,16.81890708904771,3
8.48,6.04,0.75,0.474,17.385184693105657,3
7.91,1.72,1.02,1.487,14.087642234537745,5
7.89,7.86,1.21,0.326,17.36711273019704,3
8.12,3.77,0.66,0.989,16.001706751028962,4
7.93,3.16,0.72,1.006,15.42843541309202,5
8.79,1.14,1.47,0.26,14.074524256682363,1
8.92,2.73,1.43,1.061,16.10081323520378,5
9.22,6.27,1.1,0.35,18.206337704153583,2
6.68,4.48,0.78,0.994,14.93639006999072,5
9.38,1.55,1.35,0.196,15.331658490851458,1
8.87,4.73,1.59,0.295,17.244305703689058,2
7.36,12.52,0.83,0.681,17.848021644372054,4
6.69,6.9,0.56,0.02,15.884245453686276,2
7.91,3.43,1.08,0.131,15.586470600213854,1
8.95,4.56,1.26,0.119,17.244824213322175,1
8.61,7.84,1.1,0.358,18.081580313422194,3
7.26,2.31,1.01,1.301,14.078059899460722,5
7.42,7.08,1.05,1.09,16.670166288448847,5
7.1,23.15,0.82,0.531,18.92275497676986,3
9.19,4.74,1.44,0.136,17.568891708370426,2
8.61,-1.07,1.18,0.294,13.756918888426048,1
8.49,5.15,1.04,0.273,17.049036145205957,2
6.82,6.66,0.79,1.216,15.937371145851506,5
9.18,5.85,1.35,0.395,18.0157793304109,3
6.95,4.77,0.77,-0.049,15.34259189520057,2
8.15,6.3,0.92,0.466,17.14670274726791,3
9.14,6.61,1.23,0.374,18.2410072974282,3
8.12,5.26,1.1,-0.039,16.724928720768695,1
8.94,2.01,0.94,1.086,15.455980287102443,5
9.11,0.9,0.87,1.051,13.881212547196624,4
10.39,-0.96,2.01,0.295,15.301356165197843,2
8.89,0.99,1.37,1.376,13.86817597298775,5
9.22,2.05,1.6,0.054,15.778769305278772,2
7.41,3.71,1.01,1.06,15.25686954807523,4
8.51,4.28,0.88,0.328,16.66721884506586,3
7.24,6.95,0.93,1.1,16.44992402295057,5
8.29,1.17,1.37,0.083,13.630929308730808,1
8.11,-0.24,1.58,0.268,10.01105620855803,1
9.8,2.66,1.95,0.3,16.924408183155336,2
8.92,9.56,0.92,0.51,18.8222894613805,3
7.67,5.56,0.91,0.442,16.395373957910287,3
7.88,8.22,0.95,0.511,17.45435908770025,3
8.06,0.74,0.93,1.389,12.406158598654882,5
6.17,10.26,0.73,0.902,16.225736803878988,4
9.48,2.77,0.98,0.717,16.692398845322245,4
8.57,1.29,0.84,1.387,14.122948551496245,5
8.29,2.89,1.14,1.237,15.594489213782738,5
8.31,3.98,0.69,1.04,16.30941536036844,4
7.76,5.96,1.03,0.207,16.636231298701183,2
8.64,0.81,1.25,0.29,13.182425094393249,2
7.79,3.11,0.79,0.219,15.253801945134189,2
7.55,9.72,0.61,0.571,17.488331324631375,3
7.96,1.29,0.76,1.218,13.512948551496244,5
8.83,3.38,1.46,0.253,16.474583501388274,2
7.64,3.38,1.04,1.04,15.284583501388273,4
7.11,25.43,0.76,0.637,19.136731800878543,4
8.89,3.51,1.59,0.381,16.61653558232912,2
8.19,1.12,1.06,0.09,13.436090113350907,1
8.42,9.47,1.28,0.48,18.301749895016368,3
7.51,4.37,0.58,0.044,15.71240718485211,2
7.39,0.52,1.63,0.073,10.970016718173996,2
8.61,1.89,0.8,1.394,14.99230902086622,5
9.02,4.63,1.76,0.329,17.347904955089767,2
8.28,19.06,2.02,0.609,19.680614481511537,4
9.09,12.04,1.35,0.565,19.493132434609027,4
7.98,12.93,1.01,0.411,18.537992624401973,3
9.37,-1.39,2.77,0.207,15.085074001270474,1
3.59,111.49,0.6,0.481,18.826179577298404,3
9.81,0.69,2.13,0.248,14.004245453686277,3
9.15,2.59,2.51,0.409,16.216498820406258,3
6.34,39.15,0.74,0.58,19.303658831969813,3
7.17,8.45,1.14,0.193,16.80428354474846,2
7.35,7.73,1.0,0.87,16.790897469591627,4
7.12,3.55,1.73,0.792,14.871141765275471,4
7.34,3.34,0.84,0.099,14.958732334057823,2
8.09,39.08,0.75,0.76,21.049772775233677,5
8.3,5.56,0.67,0.248,17.02537395791029,2
8.03,4.81,1.4,0.126,16.440725381869157,2
6.76,7.28,0.89,0.199,16.070656896565186,2
9.26,6.02,1.61,0.538,18.15798245628912,3
9.84,5.97,1.02,0.698,18.719871655646845,4
8.26,5.56,1.15,0.309,16.985373957910287,3
7.93,-0.53,1.58,0.192,11.551379348003945,1
7.91,4.03,0.95,0.033,15.936525230705548,2
8.27,13.78,0.79,0.672,18.966246087858032,4
6.95,5.42,1.37,0.938,15.619996432691934,4
8.34,4.47,2.81,0.498,16.591537615659682,4
7.64,6.44,1.47,0.002,16.68442933679906,1
8.61,6.62,1.32,0.193,17.7142899471985,2
8.95,5.16,1.28,0.482,17.513248508136055,3
8.23,3.73,1.2,1.062,16.088544159043437,4
9.14,2.08,1.26,0.95,15.730316674813809,3
9.03,1.76,1.36,0.585,15.25756333907075,3
8.27,13.77,0.74,0.459,18.964669701284617,3
4.34,22.48,0.46,0.217,16.09898153448512,2
8.73,1.62,1.5,0.055,14.777575072713155,2
8.31,1.56,1.02,0.038,14.275622991772309,1
7.72,3.59,0.9,1.31,15.495472242891594,5
6.79,1.48,0.74,-0.173,12.641308576974787,1
8.58,7.78,2.42,0.432,18.034897984948444,3
6.99,6.29,0.96,0.048,15.983253227226346,2
8.67,2.18,1.2,1.286,15.362282468023025,4
8.87,-0.11,2.36,0.12,9.076963425791124,2
7.96,8.68,0.91,0.359,17.652598625882458,3
7.34,3.07,1.16,-0.01,14.775691877385933,1
11.35,44.67,14.98,0.699,24.600079762359194,3
7.53,6.73,0.94,1.203,16.670075321119885,4
9.38,12.08,1.0,0.704,19.790334671425565,4
7.17,2.84,0.92,-0.07,14.436591700235187,1
6.47,9.38,1.03,0.234,16.331014191895324,2
9.16,5.83,1.42,0.101,17.98834277379507,2
6.09,19.79,1.01,0.32,17.57222897103198,3
8.26,3.15,1.17,0.881,15.751552768948002,4
9.4,1.21,1.66,0.683,14.81392685158225,3
7.22,6.86,0.61,0.215,16.40162057853376,2
7.2,1.97,0.61,1.42,13.672331130807965,5
6.78,18.64,0.96,0.436,18.132229540089813,3
8.86,3.83,0.99,1.412,16.775993869843113,5
8.87,3.73,2.27,0.339,16.728544159043437,2
8.53,5.05,1.18,0.556,17.046456890593305,3
9.32,10.53,1.36,0.665,19.432141855927433,4
8.2,15.93,0.91,0.54,19.211078879005658,3
6.67,0.36,1.01,1.583,9.451512503836437,4
8.27,4.12,0.86,1.061,16.344486080165673,4
8.8,2.42,0.79,0.423,15.719076829902157,3
8.55,1.65,1.11,1.677,14.637419721069532,5
6.83,14.2,0.62,0.374,17.59144172191528,3
9.28,20.19,0.81,0.849,20.805681594718195,4
8.22,1.12,1.32,2.1,13.466090113350909,7
9.03,1.64,1.35,0.14,15.10421924023849,2
8.3,5.21,0.81,0.962,16.884188616497624,4
10.27,5.35,1.72,0.101,18.91176891010614,2
8.2,11.21,0.91,0.489,18.448028062974863,3
8.5,10.25,0.75,0.498,18.553619326958867,3
9.88,0.54,3.15,1.007,13.541968799114844,4
10.28,-0.17,1.09,0.243,11.43224460689137,2
8.4,4.93,1.05,1.246,16.86423459638615,5
8.3,3.39,1.34,1.582,15.950998491015412,5
9.33,2.55,1.0,1.036,16.362700902169777,6
8.78,2.28,1.31,0.145,15.569674235002267,1
8.95,2.17,0.94,1.483,15.632298669242648,5
9.18,5.13,1.59,0.411,17.73058682555908,3
7.83,4.49,0.87,1.099,16.091231705016618,5
9.14,1.65,1.61,0.261,15.227419721069532,2
8.33,3.77,1.51,0.133,16.211706751028963,2
8.13,4.07,1.09,1.268,16.1779720461261,5
7.46,5.89,2.12,0.77,16.31057647393551,4
9.62,4.76,1.55,0.407,18.008034763602467,3
9.53,17.85,2.13,0.857,20.788191102241058,5
7.23,6.36,0.56,0.296,16.24728557824207,3
7.18,2.51,0.91,0.092,14.17836860740519,2
8.31,14.01,1.03,0.781,19.042190676428874,4
10.07,3.45,1.89,0.276,17.759095475366372,3
8.43,2.17,0.66,-0.06,15.112298669242648,1
8.01,5.66,1.45,0.357,16.774082155941358,2
8.2,15.25,1.27,0.636,19.116349218414022,4
11.09,-3.83,2.72,1.634,19.005993869843113,4
6.5,3.25,0.83,1.1,14.059416804894372,5
9.91,2.28,1.6,1.041,16.69967423500227,5
6.85,21.89,0.88,0.637,18.551228807839657,4
8.22,3.87,0.98,0.007,16.15855482509456,2
7.55,7.01,0.6,0.387,16.778590089833294,3
7.77,2.22,0.81,1.612,14.501764872253194,6
9.75,-0.94,1.73,0.072,14.615639267998493,1
7.42,0.08,1.16,0.644,6.935449934959718,3
8.49,8.23,1.2,0.426,18.06699917606135,3
8.32,10.65,1.03,0.499,18.456748038873783,3
7.49,4.26,1.1,1.064,15.637047995513594,5
8.76,-0.19,1.11,1.446,10.153768004764144,5
7.99,2.54,1.08,1.054,15.014168583099691,4
8.01,-0.42,1.04,1.566,11.126246451989502,5
8.4,0.31,2.79,0.05,10.856808469171364,1
8.54,2.6,1.14,0.021,15.61486673985409,1
6.87,3.72,2.29,3.101,14.722714699409487,7
9.05,3.41,1.4,0.65,16.71377189496249,4
8.07,0.86,1.38,0.676,12.742492256217838,4
8.27,8.05,0.84,0.387,17.79897940183934,3
8.09,17.92,1.07,0.571,19.35669002663053,4
9.09,3.32,0.82,1.072,16.69569041852018,5
8.33,3.65,0.76,1.122,16.141464322282374,5
7.49,5.51,1.04,1.747,16.195757994258926,6
9.02,73.04,1.11,1.379,23.337803822631216,6
8.76,5.39,1.25,0.524,17.417943825933694,3
7.51,1.04,1.12,0.098,12.595166696493902,1
6.57,16.29,0.83,0.256,17.629605421542546,2
7.22,9.87,0.6,0.351,17.191585763348183,3
8.81,5.68,2.91,1.047,17.581741678555094,4
5.46,6.76,0.86,0.03,14.60973347970818,2
7.06,2.99,0.73,1.275,14.438355941622149,5
9.26,-0.59,2.7,0.162,13.114260058210721,1
7.71,4.0,0.91,0.495,15.720299956639813,3
7.96,3.25,1.18,0.22,15.519416804894373,2
9.35,9.03,1.61,0.653,19.12843875156753,4
8.29,12.36,1.27,0.554,18.750092353763986,3
7.94,2.51,1.42,0.112,14.938368607405192,2
5.18,2.52,0.55,-0.274,12.187002703907721,1
7.7,5.91,1.57,0.394,16.557937404406278,3
7.41,2.97,0.56,1.288,14.773782246586062,5
7.34,48.6,1.03,0.833,20.773181346311468,5
7.86,3.35,0.94,1.409,15.485224035184228,5
7.76,3.66,0.68,1.047,15.577405426972053,4
9.44,-0.48,1.76,0.341,12.846206186877936,2
8.6,7.77,1.59,0.973,18.05210509400457,5
6.24,8.78,0.87,1.05,15.957472579530513,5
8.89,8.95,1.19,0.474,18.64911517657956,3
8.06,6.52,1.07,0.324,17.131237978659602,2
9.73,6.97,1.7,0.56,18.94616389049005,3
8.06,7.59,0.69,0.247,17.461208879477404,2
8.97,-0.54,1.34,0.034,12.631968799114844,1
7.6,5.08,1.5,0.403,16.129318561419595,3
9.13,7.99,0.83,0.521,18.642733896569958,3
8.96,1.76,1.14,0.967,15.187563339070751,5
8.96,1.81,0.97,1.703,15.248392874345924,6
8.19,3.56,1.21,1.198,15.947249989864376,5
7.96,2.8,1.04,0.14,15.195790156711096,1
8.03,5.66,1.13,0.36,16.794082155941357,3
8.2,28.2,0.81,0.722,20.451245541596805,4
9.49,3.39,1.74,0.05,17.14099849101541,2
6.66,2.59,0.74,1.568,13.72649882040626,5
7.92,5.89,1.18,1.0,16.770576473935506,4
6.54,5.75,0.72,1.422,15.338339223448152,6
7.95,3.31,0.7,1.024,15.549139968878595,4
8.51,2.89,1.17,1.341,15.814489213782739,5
8.8,7.42,0.76,0.454,18.152019526395136,3
10.43,8.53,2.25,0.548,20.084745155837616,4
9.21,6.92,1.33,0.532,18.41053047228379,3
10.35,7.74,1.97,0.848,19.793704803414464,4
8.49,2.02,0.77,1.088,15.01675684723312,4
8.06,6.32,0.68,0.342,17.063585391411927,3
7.98,1.13,1.2,0.097,13.245392217417098,1
8.15,0.45,1.04,0.228,11.416062568876718,1
8.81,5.25,1.12,0.551,17.410796517029787,3
10.39,4.72,2.5,0.583,18.75970999317044,3
5.31,7.09,0.5,1.04,14.563231175915334,5
6.63,34.7,0.53,0.594,19.331647373954368,4
9.14,1.09,0.83,1.337,14.327132489703118,5
7.33,27.37,0.72,0.702,19.51637398705062,4
7.92,10.01,1.23,0.397,17.92217038739659,3
8.51,2.47,1.09,0.14,15.473484766298329,2
5.93,16.89,0.73,0.164,17.068148247855042,2
7.99,4.24,0.82,-0.071,16.126829282963662,1
8.8,13.15,1.39,0.589,19.394628764128885,4
5.95,23.57,0.92,0.773,17.811797912621618,4
9.13,5.13,1.36,0.164,17.680586825559082,2
9.23,3.93,1.3,1.366,17.201962751877133,5
8.12,10.84,1.54,0.483,18.29514641101184,3
7.4,4.23,0.96,1.384,15.531701836875213,5
8.27,1.33,1.43,-0.027,13.889258204835429,2
6.84,10.6,0.59,0.086,16.96652932632385,2
8.61,14.47,1.15,0.59,19.412342655595186,4
7.81,1.81,1.02,0.229,14.098392874345922,2
7.6,7.78,1.21,0.717,17.054897984948447,4
9.79,1.22,1.58,1.625,15.221799153373741,6
6.0,3.71,0.91,-0.061,13.84686954807523,1
7.61,10.05,1.21,0.377,17.62083030878254,3
7.67,-0.63,1.12,1.301,11.666702747267909,4
10.27,-4.97,6.88,1.071,18.751781943666657,5
8.4,4.35,0.72,0.178,16.59244628477319,2
8.94,1.49,1.47,0.349,14.80593134206137,2
8.49,10.77,3.24,1.025,18.65107851648991,4
9.3,6.75,0.79,0.498,18.446518864155124,3
8.91,3.88,3.83,0.446,16.85415862797104,2
8.07,10.24,0.7,0.443,18.12149978319906,3
7.67,4.61,1.22,1.042,15.988504626948242,5
8.92,0.97,0.82,1.212,13.853858671331224,5
7.47,2.91,0.98,0.025,14.789464944929538,1
8.43,4.78,0.7,0.205,16.82713948306059,2
5.78,10.88,0.86,0.888,15.963144476810808,4
7.54,19.88,0.76,0.553,19.032081900306473,3
8.62,1.19,0.77,1.293,13.997734806962654,5
6.79,5.24,0.78,0.141,15.386656434918631,2
8.72,5.4,1.22,0.376,17.381968799114844,3
8.76,4.99,0.95,0.496,17.25050272811695,3
11.18,2.6,2.05,1.5,18.25486673985409,6
7.06,0.59,1.01,1.369,10.91426005821072,5
3.55,46.47,0.68,0.104,16.885863362394343,2
8.3,0.93,1.1,1.094,13.142414742769677,4
7.41,11.59,0.64,0.496,17.73041717981798,3
7.27,5.01,0.97,1.369,15.769188629336227,5
9.17,7.97,2.2,0.41,18.67729160698056,3
6.47,6.78,0.86,0.898,15.626148469335316,4
9.66,3.76,1.31,1.101,17.535939224638305,5
7.86,7.96,1.17,0.183,17.364565338688344,2
7.07,3.07,1.0,-0.05,14.505691877385933,1
8.74,2.31,1.25,0.199,15.558059899460723,2
9.11,3.0,1.3,-0.022,16.495606273598312,2
9.23,5.39,1.43,0.133,17.887943825933696,2
9.71,2.66,2.01,0.51,16.834408183155336,3
7.85,5.39,1.03,0.895,16.507943825933694,4
8.76,5.9,0.78,0.555,17.61426005821072,3
6.22,5.4,0.61,-0.132,14.881968799114844,1
7.98,17.14,0.97,0.581,19.1500540879359,4
8.98,2.82,1.42,0.156,16.231245541596806,2
8.09,3.51,0.93,-0.029,15.81653558232912,2
6.18,4.91,0.75,0.892,14.635407460614841,4
9.7,5.7,4.95,0.956,18.479374278362457,1
8.98,7.43,1.3,0.446,18.334944068802876,3
9.4,12.28,0.92,0.727,19.845991834025746,4
7.89,1.62,1.34,0.103,13.937575072713155,1
8.57,2.27,1.29,1.129,15.350129285965615,5
6.56,5.08,0.76,1.313,15.089318561419596,5
7.14,4.94,1.07,1.348,15.608634744618236,5
5.72,7.72,0.93,0.077,15.158086501678682,2
6.19,2.67,0.5,1.406,13.322556306822875,5
7.48,3.36,0.92,1.374,15.111696386949221,6
6.3,4.53,0.85,1.354,14.580491010064158,5
7.66,3.36,1.21,1.06,15.291696386949221,5
3.85,51.87,0.51,0.171,17.424581239967925,2
7.66,9.02,0.9,0.526,17.43603268770971,3
9.74,48.2,1.06,1.377,23.15523519119425,6
9.22,5.58,1.61,0.417,17.953170994687895,3
6.29,6.38,0.61,1.191,15.314103393605812,5
7.18,1.84,0.93,1.587,13.504089115047682,5
8.85,2.91,1.3,0.21,16.169464944929537,2
9.35,4.02,0.88,0.56,17.37113026542235,3
8.52,1.76,0.81,1.263,14.74756333907075,5
7.16,17.07,0.72,0.513,18.321167605573667,3
7.6,5.17,0.65,0.013,16.167452715469715,2
8.19,3.44,1.14,-0.083,15.87279221285765,2
9.09,6.73,1.16,0.342,18.230075321119884,2
9.08,1.71,1.24,1.099,15.244980551960769,4
8.46,2.2,0.72,-0.054,15.172113404111032,1
7.21,12.21,1.88,0.545,17.643578319724412,3
7.97,7.16,0.8,0.179,17.244565111539277,2
5.47,2.57,0.95,0.301,12.519665616656471,3
9.06,12.85,0.89,0.623,19.604515638336565,4
7.12,4.31,0.62,1.282,15.292386350803657,5
6.04,4.99,1.04,0.135,14.53050272811695,2
7.27,4.81,0.78,-0.066,15.680725381869157,1
7.55,2.36,1.11,1.137,14.414560014850533,5
6.78,3.33,0.56,1.585,14.392221167531599,6
7.65,5.87,1.13,-0.042,16.493190506238072,1
6.49,6.77,0.73,1.01,15.642943343425722,4
8.3,9.59,1.13,0.858,18.209093035853318,5
7.62,0.51,1.03,1.795,11.157850880489683,5
8.36,3.63,0.69,0.292,16.159533125180563,2
9.12,3.4,1.86,0.348,16.777394585211276,2
8.94,8.68,0.76,0.545,18.63259862588246,3
8.98,4.98,1.46,0.359,17.466146713798587,2
6.48,3.27,0.91,1.193,14.05273876330143,5
9.59,0.51,1.57,0.1,13.127850880489682,1
6.58,5.77,0.78,0.924,15.385879065778656,5
8.68,2.48,0.77,1.321,15.652258404131082,5
8.5,3.74,0.74,0.172,16.364358011002402,2
9.41,4.83,1.54,0.432,17.82973565375756,3
7.86,2.15,1.13,1.507,14.522192299578027,5
10.72,66.71,1.49,1.476,24.840954703262916,6
9.19,10.49,1.57,0.372,19.29387744096779,3
8.49,0.79,1.26,0.686,12.978135456452208,3
8.87,2.64,1.41,1.043,15.978019634349154,4
5.28,4.08,0.86,-0.156,13.333300815449402,1
8.29,7.13,0.74,0.949,17.555447649259328,5
2.07,4.52,0.77,-0.168,10.34569217405691,1
9.03,2.1,0.88,0.953,15.641096473669595,4
7.7,5.06,1.1,-0.101,16.220752584198998,1
6.54,8.45,0.58,1.073,16.174283544748462,5
8.8,22.0,0.79,0.71,20.512113404111034,4
10.48,0.98,1.97,1.044,15.436130378462476,4
8.2,13.6,1.32,0.593,18.867694541851087,3
8.73,6.41,1.3,1.073,17.76429014759409,5
8.64,1.05,1.36,0.65,13.745946495349692,3
9.05,6.05,1.13,0.108,17.958776873262345,2
7.63,9.68,1.81,0.702,17.559376786541968,3
6.77,1.62,1.13,1.53,12.817575072713154,5
8.89,2.38,1.14,1.067,15.77288478528256,5
6.55,2.04,0.96,0.742,13.098150837129495,3
9.3,3.79,1.75,0.602,17.193196049840363,4
7.57,-0.03,1.27,1.468,4.955606273598312,5
6.62,3.4,0.58,1.12,14.277394585211276,5
8.26,10.06,1.74,0.873,18.272989903599544,5
9.12,6.36,1.66,0.302,18.137285578242068,2
5.26,6.8,1.38,0.234,14.422544563531181,2
7.72,4.22,0.65,1.053,15.846562254808369,5
9.67,2.46,2.09,1.011,16.624675535516896,3
8.96,0.19,1.53,1.883,10.353768004764145,5
6.68,3.37,1.04,-0.083,14.318149504356693,1
9.12,7.12,0.92,0.386,18.38239996818428,3
8.27,9.85,0.81,0.915,18.237181152488056,4
9.61,1.88,1.54,0.909,15.980789246318398,5
10.62,-7.42,6.75,0.43,19.972019526395137,3
8.46,4.88,1.09,0.035,16.902099110013552,1
9.26,2.81,1.67,0.416,16.5035315995254,3
8.27,1.86,1.69,2.523,14.61756472108958,7
8.14,-0.5,1.25,0.991,11.634850021680094,5
8.25,6.27,1.18,0.374,17.236337704153584,2
7.3,3.63,1.35,-0.1,15.099533125180562,1
8.47,5.07,0.77,1.169,16.99503979666668,5
6.97,2.16,1.04,1.465,13.642268755754653,5
8.59,2.94,1.17,0.06,15.931736652060787,2
9.11,0.81,0.99,1.742,13.652425094393248,5
7.05,4.07,0.81,0.038,15.097972046126099,2
7.01,3.08,0.95,1.214,14.452753582502222,5
7.07,4.19,1.13,0.404,15.181070114831478,3
9.77,7.02,1.61,0.432,19.001685560649026,3
7.92,3.48,0.58,0.985,15.627896219732904,5
9.31,5.61,1.67,0.43,18.054814306280807,3
8.96,6.23,1.07,0.353,17.93244023329585,3
6.86,3.76,0.64,1.376,14.735939224638305,5
8.74,2.52,1.25,-0.033,15.747002703907722,1
7.8,23.48,0.83,0.566,19.653490462877883,4
8.08,5.73,1.4,0.26,16.87077310983695,2
7.78,5.27,0.88,1.089,16.389053076062734,5
7.29,4.18,0.62,0.935,15.395881408875177,4
6.03,5.48,0.88,-0.051,14.723902792421846,1
8.7,2.95,0.96,1.061,16.049110079890816,4
8.45,3.34,2.43,0.09,16.06873233405782,2
7.35,8.78,0.95,0.42,17.067472579530513,3
9.08,0.94,1.15,0.041,13.945639267998494,2
7.38,3.52,0.89,1.068,15.112713317390657,5
7.29,4.74,1.19,0.03,15.668891708370428,2
7.29,5.77,0.96,0.06,16.095879065778657,1
9.19,10.6,1.29,0.554,19.316529326323852,4
9.19,3.62,0.87,1.245,16.983542852665828,5
7.08,13.11,0.87,0.413,17.668013458450424,3
8.13,4.04,0.94,1.018,16.161906825553025,4
8.18,4.25,1.01,0.341,16.32194465025156,2
7.85,9.09,0.67,1.063,17.642819416109838,5
5.97,64.25,1.19,0.639,20.00936566001666,4
7.57,4.91,0.63,1.138,16.025407460614844,5
9.47,8.19,0.98,0.577,19.03641950880209,3
8.24,4.57,1.03,0.06,16.53958100034925,2
8.1,5.78,0.95,0.222,16.909639192102645,2
8.59,9.86,1.17,0.424,18.55938457470606,3
8.89,22.53,0.83,0.857,20.653805958619152,5
8.26,0.49,1.05,0.021,11.710980400142567,1
7.98,2.35,1.0,-0.027,14.835339311358682,1
6.74,6.12,0.88,0.884,15.673757110727806,4
8.9,1.46,0.81,1.404,14.721764278922187,5
6.94,1.69,1.04,1.453,13.079433523068367,5
8.35,0.77,1.19,0.138,12.78245362586241,1
8.81,1.64,0.78,1.196,14.88421924023849,5
8.05,4.16,1.06,0.374,16.145466653133717,3
7.25,8.72,0.94,0.384,16.952582424662836,3
7.17,9.78,1.18,0.318,17.121694273938008,2
7.24,3.73,0.99,-0.131,15.098544159043438,1
6.93,3.78,0.99,-0.1,14.817458999186126,1
8.32,11.3,0.7,0.563,18.585392217417102,4
8.72,2.45,1.2,1.136,15.665830421822664,5
7.73,2.02,1.12,0.149,14.25675684723312,1
7.57,3.61,0.7,0.896,15.357536009528289,4
6.8,5.24,0.83,0.82,15.396656434918633,4
8.06,0.13,1.26,-0.025,8.629716761534185,1
9.07,3.72,1.21,0.085,16.92271469940949,2
8.86,3.51,1.15,0.203,16.58653558232912,2
7.53,7.3,0.59,0.242,16.84661430060228,2
8.48,8.96,0.72,0.882,18.241540048310625,5
9.85,-0.37,4.18,0.356,12.691008620334975,3
4.88,6.25,1.29,1.021,13.859400086720377,4
8.47,2.57,1.1,0.03,15.519665616656473,1
8.78,6.68,1.29,0.192,17.90388231237773,2
7.85,13.64,0.73,0.475,18.5240718516023,3
6.18,7.91,0.92,0.128,15.670882417488382,2
8.44,0.66,1.01,1.634,12.537719677709344,5
8.91,3.46,1.28,1.2,16.605380493963885,5
8.95,5.08,1.3,0.45,17.479318561419596,3
8.37,1.66,1.09,1.315,14.470540440200274,5
9.86,8.76,3.7,0.286,19.5725205308404,2
7.28,1.87,1.02,1.44,13.639208032682497,5
6.89,2.43,0.65,1.564,13.81803136799156,5
7.81,1.6,1.13,-0.054,13.830599913279624,1
8.2,3.45,1.13,1.065,15.889095475366371,4
8.94,4.09,1.39,0.084,16.998616540036707,2
4.51,15.34,0.8,0.949,15.43912679806481,4
8.14,1.5,0.95,1.535,14.020456295278407,5
7.31,3.03,0.87,0.119,14.717213142511525,2
7.28,5.26,0.91,-0.015,15.884928720768695,1
9.48,2.0,1.79,0.229,15.985149978319907,1
8.6,0.91,1.35,1.36,13.395206961605467,5
8.64,1.9,0.82,1.492,15.033768004764145,5
8.85,8.16,1.24,0.472,18.408450793769305,3
8.96,15.75,0.91,0.813,19.9464027906281,5
7.85,-1.1,1.09,0.528,13.056963425791125,2
9.17,2.87,0.86,1.231,16.459409483669962,5
7.51,4.27,1.22,0.935,15.662139375125118,4
9.06,5.84,1.3,0.406,17.892064235561996,3
9.18,5.48,1.41,0.64,17.873902792421845,4
7.2,5.7,0.98,1.17,15.979374278362457,5
8.16,3.48,0.97,1.064,15.867896219732906,5
